date,region,sst_celsius,sst_anomaly,dhw,bleaching_pct,alert_level,bleaching_threshold
2019-09-01,Central Pacific,26.5,0.56,0.0,0.8,0.0,29.0
2019-10-01,Central Pacific,26.18,0.48,0.0,1.0,0.0,29.0
2019-11-01,Central Pacific,25.99,0.05,0.0,0.3,0.0,29.0
2019-12-01,Central Pacific,26.7,0.1,0.0,0.7,0.0,29.0
2020-01-01,Central Pacific,28.01,0.51,0.0,0.9,0.0,29.0
2020-02-01,Central Pacific,29.06,0.66,0.2,0.9,0.0,29.0
2020-03-01,Central Pacific,29.18,0.12,0.6,0.1,0.0,29.0
2020-04-01,Central Pacific,29.44,0.14,2.1,5.3,0.5,29.0
2020-05-01,Central Pacific,28.95,-0.1,0.0,1.3,0.0,29.0
2020-06-01,Central Pacific,28.28,-0.12,0.0,1.1,0.0,29.0
2020-07-01,Central Pacific,28.31,0.81,0.0,2.0,0.0,29.0
2020-08-01,Central Pacific,27.32,0.72,0.0,0.7,0.0,29.0
2020-09-01,Central Pacific,25.93,-0.01,0.0,1.0,0.0,29.0
2020-10-01,Central Pacific,26.2,0.5,0.0,0.3,0.0,29.0
2020-11-01,Central Pacific,25.65,-0.29,0.0,1.3,0.0,29.0
2020-12-01,Central Pacific,26.97,0.37,0.0,1.1,0.0,29.0
2021-01-01,Central Pacific,28.27,0.77,0.0,0.6,0.0,29.0
2021-02-01,Central Pacific,28.56,0.16,0.0,2.6,0.0,29.0
2021-03-01,Central Pacific,29.32,0.26,1.3,1.4,0.5,29.0
2021-04-01,Central Pacific,29.94,0.64,6.0,48.6,1.0,29.0
2021-05-01,Central Pacific,29.4,0.34,1.6,0.0,0.5,29.0
2021-06-01,Central Pacific,28.94,0.54,0.0,1.4,0.0,29.0
2021-07-01,Central Pacific,27.6,0.1,0.0,0.6,0.0,29.0
2021-08-01,Central Pacific,27.22,0.62,0.0,3.1,0.0,29.0
2021-09-01,Central Pacific,26.39,0.44,0.0,0.9,0.0,29.0
2021-10-01,Central Pacific,25.82,0.12,0.0,2.6,0.0,29.0
2021-11-01,Central Pacific,26.47,0.53,0.0,1.2,0.0,29.0
2021-12-01,Central Pacific,26.5,-0.1,0.0,1.8,0.0,29.0
2022-01-01,Central Pacific,27.51,0.01,0.0,0.8,0.0,29.0
2022-02-01,Central Pacific,28.69,0.29,0.0,1.7,0.0,29.0
2022-03-01,Central Pacific,29.58,0.52,2.5,13.5,0.5,29.0
2022-04-01,Central Pacific,29.17,-0.13,0.8,1.6,0.0,29.0
2022-05-01,Central Pacific,29.02,-0.04,0.0,0.3,0.0,29.0
2022-06-01,Central Pacific,28.53,0.13,0.0,0.4,0.0,29.0
2022-07-01,Central Pacific,27.57,0.07,0.0,2.1,0.0,29.0
2022-08-01,Central Pacific,26.93,0.33,0.0,0.9,0.0,29.0
2022-09-01,Central Pacific,26.66,0.72,0.0,2.3,0.0,29.0
2022-10-01,Central Pacific,26.09,0.39,0.0,3.5,0.0,29.0
2022-11-01,Central Pacific,25.95,0.01,0.0,0.0,0.0,29.0
2022-12-01,Central Pacific,27.22,0.62,0.0,2.7,0.0,29.0
2023-01-01,Central Pacific,28.75,1.25,0.0,0.6,0.0,29.0
2023-02-01,Central Pacific,28.89,0.49,0.0,1.5,0.0,29.0
2023-03-01,Central Pacific,30.06,1.0,5.9,36.8,1.0,29.0
2023-04-01,Central Pacific,30.72,1.42,6.5,52.7,1.0,29.0
2023-05-01,Central Pacific,30.44,1.39,3.3,10.2,0.5,29.0
2023-06-01,Central Pacific,30.16,1.76,4.6,44.2,1.0,29.0
2023-07-01,Central Pacific,28.59,1.09,0.0,0.4,0.0,29.0
2023-08-01,Central Pacific,28.12,1.52,0.0,1.7,0.0,29.0
2023-09-01,Central Pacific,27.41,1.47,0.0,1.3,0.0,29.0
2023-10-01,Central Pacific,26.4,0.7,0.0,0.5,0.0,29.0
2023-11-01,Central Pacific,26.72,0.78,0.0,0.0,0.0,29.0
2023-12-01,Central Pacific,26.86,0.26,0.0,1.2,0.0,29.0
2024-01-01,Central Pacific,28.0,0.5,0.0,2.9,0.0,29.0
2024-02-01,Central Pacific,29.72,1.32,4.3,39.5,1.0,29.0
2024-03-01,Central Pacific,30.57,1.51,4.9,34.4,1.0,29.0
2024-04-01,Central Pacific,29.79,0.49,4.3,48.7,1.0,29.0
2024-05-01,Central Pacific,30.31,1.25,4.9,33.2,1.0,29.0
2024-06-01,Central Pacific,29.97,1.57,5.2,27.1,1.0,29.0
2024-07-01,Central Pacific,29.04,1.54,0.2,1.1,0.0,29.0
2024-08-01,Central Pacific,28.05,1.45,0.0,0.9,0.0,29.0
2024-09-01,Central Pacific,27.04,1.1,0.0,1.4,0.0,29.0
2024-10-01,Central Pacific,26.78,1.08,0.0,0.6,0.0,29.0
2024-11-01,Central Pacific,27.11,1.17,0.0,1.7,0.0,29.0
2024-12-01,Central Pacific,27.99,1.39,0.0,1.1,0.0,29.0
2025-01-01,Central Pacific,28.12,0.62,0.0,0.8,0.0,29.0
2025-02-01,Central Pacific,29.08,0.68,0.3,0.8,0.0,29.0
2025-03-01,Central Pacific,29.74,0.68,1.4,0.0,0.5,29.0
2025-04-01,Central Pacific,30.22,0.92,7.4,51.1,1.0,29.0
2025-05-01,Central Pacific,29.93,0.87,4.8,32.5,1.0,29.0
2025-06-01,Central Pacific,29.29,0.89,0.9,1.9,0.0,29.0
2025-07-01,Central Pacific,28.32,0.82,0.0,0.2,0.0,29.0
2025-08-01,Central Pacific,27.59,0.99,0.0,0.0,0.0,29.0
2025-09-01,Central Pacific,26.61,0.67,0.0,1.8,0.0,29.0
2025-10-01,Central Pacific,26.31,0.61,0.0,2.4,0.0,29.0
2025-11-01,Central Pacific,26.94,1.0,0.0,0.4,0.0,29.0
2025-12-01,Central Pacific,27.85,1.25,0.0,1.9,0.0,29.0
2000-01-01,Eastern Pacific,25.95,-0.05,0.0,0.9,0.0,27.5
2000-02-01,Eastern Pacific,27.24,0.34,0.0,0.2,0.0,27.5
2000-03-01,Eastern Pacific,27.86,0.3,1.4,11.2,0.5,27.5
2000-04-01,Eastern Pacific,27.6,-0.2,0.4,0.1,0.0,27.5
2000-05-01,Eastern Pacific,27.56,0.0,0.1,0.5,0.0,27.5
2000-06-01,Eastern Pacific,26.47,-0.43,0.0,1.7,0.0,27.5
2000-07-01,Eastern Pacific,25.48,-0.52,0.0,3.5,0.0,27.5
2000-08-01,Eastern Pacific,25.11,0.01,0.0,3.8,0.0,27.5
2000-09-01,Eastern Pacific,24.05,-0.4,0.0,1.2,0.0,27.5
2000-10-01,Eastern Pacific,24.6,0.4,0.0,0.5,0.0,27.5
2000-11-01,Eastern Pacific,24.16,-0.29,0.0,0.0,0.0,27.5
2000-12-01,Eastern Pacific,25.11,0.01,0.0,0.0,0.0,27.5
2001-01-01,Eastern Pacific,26.39,0.39,0.0,0.0,0.0,27.5
2001-02-01,Eastern Pacific,26.86,-0.04,0.0,0.0,0.0,27.5
2001-03-01,Eastern Pacific,27.67,0.11,0.5,2.7,0.0,27.5
2001-04-01,Eastern Pacific,27.97,0.17,1.7,1.3,0.5,27.5
2001-05-01,Eastern Pacific,27.54,-0.02,0.2,1.0,0.0,27.5
2001-06-01,Eastern Pacific,26.85,-0.05,0.0,0.4,0.0,27.5
2001-07-01,Eastern Pacific,25.91,-0.09,0.0,2.0,0.0,27.5
2001-08-01,Eastern Pacific,25.2,0.1,0.0,2.9,0.0,27.5
2001-09-01,Eastern Pacific,24.48,0.04,0.0,1.9,0.0,27.5
2001-10-01,Eastern Pacific,24.33,0.13,0.0,0.6,0.0,27.5
2001-11-01,Eastern Pacific,24.59,0.15,0.0,1.6,0.0,27.5
2001-12-01,Eastern Pacific,24.54,-0.56,0.0,2.7,0.0,27.5
2002-01-01,Eastern Pacific,25.8,-0.2,0.0,0.6,0.0,27.5
2002-02-01,Eastern Pacific,26.57,-0.33,0.0,0.8,0.0,27.5
2002-03-01,Eastern Pacific,27.63,0.07,0.5,0.9,0.0,27.5
2002-04-01,Eastern Pacific,27.84,0.04,1.8,4.4,0.5,27.5
2002-05-01,Eastern Pacific,27.42,-0.14,0.0,1.6,0.0,27.5
2002-06-01,Eastern Pacific,27.35,0.45,0.0,1.1,0.0,27.5
2002-07-01,Eastern Pacific,26.13,0.13,0.0,1.0,0.0,27.5
2002-08-01,Eastern Pacific,24.69,-0.41,0.0,1.4,0.0,27.5
2002-09-01,Eastern Pacific,24.36,-0.09,0.0,1.0,0.0,27.5
2002-10-01,Eastern Pacific,23.94,-0.26,0.0,0.0,0.0,27.5
2002-11-01,Eastern Pacific,24.89,0.45,0.0,0.8,0.0,27.5
2002-12-01,Eastern Pacific,24.82,-0.28,0.0,0.7,0.0,27.5
2003-01-01,Eastern Pacific,25.89,-0.11,0.0,1.0,0.0,27.5
2003-02-01,Eastern Pacific,27.1,0.2,0.0,0.0,0.0,27.5
2003-03-01,Eastern Pacific,27.64,0.08,0.5,1.6,0.0,27.5
2003-04-01,Eastern Pacific,27.82,0.02,1.4,0.0,0.5,27.5
2003-05-01,Eastern Pacific,28.17,0.61,2.5,11.1,0.5,27.5
2003-06-01,Eastern Pacific,26.69,-0.21,0.0,0.0,0.0,27.5
2003-07-01,Eastern Pacific,26.18,0.18,0.0,1.0,0.0,27.5
2003-08-01,Eastern Pacific,25.35,0.25,0.0,0.3,0.0,27.5
2003-09-01,Eastern Pacific,24.62,0.18,0.0,0.9,0.0,27.5
2003-10-01,Eastern Pacific,24.42,0.22,0.0,2.9,0.0,27.5
2003-11-01,Eastern Pacific,23.96,-0.48,0.0,0.0,0.0,27.5
2003-12-01,Eastern Pacific,24.39,-0.71,0.0,1.1,0.0,27.5
2004-01-01,Eastern Pacific,25.97,-0.03,0.0,4.1,0.0,27.5
2004-02-01,Eastern Pacific,26.88,-0.02,0.0,0.4,0.0,27.5
2004-03-01,Eastern Pacific,27.71,0.15,0.8,0.6,0.0,27.5
2004-04-01,Eastern Pacific,28.41,0.61,4.9,40.6,1.0,27.5
2004-05-01,Eastern Pacific,26.93,-0.63,0.0,3.7,0.0,27.5
2004-06-01,Eastern Pacific,26.89,-0.01,0.0,2.4,0.0,27.5
2004-07-01,Eastern Pacific,26.13,0.13,0.0,0.0,0.0,27.5
2004-08-01,Eastern Pacific,25.37,0.27,0.0,1.2,0.0,27.5
2004-09-01,Eastern Pacific,24.13,-0.31,0.0,1.0,0.0,27.5
2004-10-01,Eastern Pacific,24.34,0.14,0.0,2.2,0.0,27.5
2004-11-01,Eastern Pacific,24.32,-0.12,0.0,0.9,0.0,27.5
2004-12-01,Eastern Pacific,25.17,0.07,0.0,2.4,0.0,27.5
2005-01-01,Eastern Pacific,26.0,0.0,0.0,0.0,0.0,27.5
2005-02-01,Eastern Pacific,27.22,0.32,0.0,0.6,0.0,27.5
2005-03-01,Eastern Pacific,27.06,-0.5,0.0,0.0,0.0,27.5
2005-04-01,Eastern Pacific,27.7,-0.1,0.9,0.0,0.0,27.5
2005-05-01,Eastern Pacific,27.19,-0.37,0.0,1.7,0.0,27.5
2005-06-01,Eastern Pacific,26.81,-0.09,0.0,0.0,0.0,27.5
2005-07-01,Eastern Pacific,25.8,-0.2,0.0,1.2,0.0,27.5
2005-08-01,Eastern Pacific,25.03,-0.07,0.0,0.0,0.0,27.5
2005-09-01,Eastern Pacific,24.1,-0.34,0.0,0.0,0.0,27.5
2005-10-01,Eastern Pacific,24.12,-0.08,0.0,0.4,0.0,27.5
2005-11-01,Eastern Pacific,24.89,0.45,0.0,0.7,0.0,27.5
2005-12-01,Eastern Pacific,24.64,-0.46,0.0,0.4,0.0,27.5
2006-01-01,Eastern Pacific,25.89,-0.11,0.0,0.3,0.0,27.5
2006-02-01,Eastern Pacific,26.87,-0.03,0.0,1.2,0.0,27.5
2006-03-01,Eastern Pacific,27.76,0.2,0.7,2.3,0.0,27.5
2006-04-01,Eastern Pacific,27.6,-0.2,0.2,1.4,0.0,27.5
2006-05-01,Eastern Pacific,27.4,-0.16,0.0,0.0,0.0,27.5
2006-06-01,Eastern Pacific,27.41,0.51,0.0,0.0,0.0,27.5
2006-07-01,Eastern Pacific,25.65,-0.35,0.0,0.3,0.0,27.5
2006-08-01,Eastern Pacific,24.94,-0.16,0.0,0.6,0.0,27.5
2006-09-01,Eastern Pacific,24.46,0.02,0.0,0.0,0.0,27.5
2006-10-01,Eastern Pacific,23.83,-0.37,0.0,2.0,0.0,27.5
2006-11-01,Eastern Pacific,24.06,-0.38,0.0,1.0,0.0,27.5
2006-12-01,Eastern Pacific,25.52,0.42,0.0,0.0,0.0,27.5
2007-01-01,Eastern Pacific,26.06,0.06,0.0,0.1,0.0,27.5
2007-02-01,Eastern Pacific,26.89,-0.01,0.0,0.0,0.0,27.5
2007-03-01,Eastern Pacific,28.17,0.61,1.9,8.4,0.5,27.5
2007-04-01,Eastern Pacific,27.88,0.08,2.1,8.3,0.5,27.5
2007-05-01,Eastern Pacific,27.59,0.03,0.3,1.8,0.0,27.5
2007-06-01,Eastern Pacific,26.44,-0.46,0.0,0.0,0.0,27.5
2007-07-01,Eastern Pacific,26.48,0.48,0.0,1.6,0.0,27.5
2007-08-01,Eastern Pacific,25.23,0.13,0.0,0.1,0.0,27.5
2007-09-01,Eastern Pacific,24.75,0.31,0.0,2.2,0.0,27.5
2007-10-01,Eastern Pacific,24.43,0.23,0.0,0.2,0.0,27.5
2007-11-01,Eastern Pacific,24.58,0.14,0.0,2.7,0.0,27.5
2007-12-01,Eastern Pacific,25.34,0.24,0.0,0.0,0.0,27.5
2008-01-01,Eastern Pacific,26.49,0.49,0.0,0.0,0.0,27.5
2008-02-01,Eastern Pacific,27.25,0.35,0.0,0.0,0.0,27.5
2008-03-01,Eastern Pacific,27.83,0.27,1.6,1.9,0.5,27.5
2008-04-01,Eastern Pacific,28.27,0.47,1.5,0.0,0.5,27.5
2008-05-01,Eastern Pacific,27.72,0.16,0.9,0.3,0.0,27.5
2008-06-01,Eastern Pacific,27.26,0.36,0.0,1.9,0.0,27.5
2008-07-01,Eastern Pacific,26.08,0.08,0.0,0.6,0.0,27.5
2008-08-01,Eastern Pacific,25.84,0.74,0.0,3.1,0.0,27.5
2008-09-01,Eastern Pacific,24.57,0.13,0.0,2.4,0.0,27.5
2008-10-01,Eastern Pacific,24.36,0.16,0.0,2.2,0.0,27.5
2008-11-01,Eastern Pacific,24.66,0.22,0.0,2.0,0.0,27.5
2008-12-01,Eastern Pacific,25.22,0.12,0.0,0.0,0.0,27.5
2009-01-01,Eastern Pacific,26.27,0.27,0.0,2.7,0.0,27.5
2009-02-01,Eastern Pacific,27.22,0.32,0.0,1.5,0.0,27.5
2009-03-01,Eastern Pacific,27.39,-0.16,0.0,3.0,0.0,27.5
2009-04-01,Eastern Pacific,28.05,0.25,3.3,7.0,0.5,27.5
2009-05-01,Eastern Pacific,27.45,-0.1,0.0,1.4,0.0,27.5
2009-06-01,Eastern Pacific,26.92,0.02,0.0,1.3,0.0,27.5
2009-07-01,Eastern Pacific,25.84,-0.16,0.0,1.9,0.0,27.5
2009-08-01,Eastern Pacific,25.29,0.19,0.0,0.0,0.0,27.5
2009-09-01,Eastern Pacific,24.72,0.28,0.0,0.0,0.0,27.5
2009-10-01,Eastern Pacific,24.15,-0.05,0.0,0.5,0.0,27.5
2009-11-01,Eastern Pacific,24.51,0.07,0.0,0.7,0.0,27.5
2009-12-01,Eastern Pacific,24.76,-0.34,0.0,0.2,0.0,27.5
2010-01-01,Eastern Pacific,26.13,0.13,0.0,1.2,0.0,27.5
2010-02-01,Eastern Pacific,27.38,0.48,0.0,0.1,0.0,27.5
2010-03-01,Eastern Pacific,28.36,0.8,3.7,10.2,0.5,27.5
2010-04-01,Eastern Pacific,28.24,0.44,3.2,11.5,0.5,27.5
2010-05-01,Eastern Pacific,28.46,0.9,3.5,8.9,0.5,27.5
2010-06-01,Eastern Pacific,27.68,0.78,1.0,0.0,0.0,27.5
2010-07-01,Eastern Pacific,26.16,0.16,0.0,0.0,0.0,27.5
2010-08-01,Eastern Pacific,25.72,0.62,0.0,0.1,0.0,27.5
2010-09-01,Eastern Pacific,24.76,0.32,0.0,1.9,0.0,27.5
2010-10-01,Eastern Pacific,24.44,0.24,0.0,1.8,0.0,27.5
2010-11-01,Eastern Pacific,24.88,0.44,0.0,3.2,0.0,27.5
2010-12-01,Eastern Pacific,25.14,0.04,0.0,0.6,0.0,27.5
2011-01-01,Eastern Pacific,26.17,0.17,0.0,0.0,0.0,27.5
2011-02-01,Eastern Pacific,26.81,-0.09,0.0,2.0,0.0,27.5
2011-03-01,Eastern Pacific,27.61,0.06,0.6,1.3,0.0,27.5
2011-04-01,Eastern Pacific,28.42,0.62,3.7,16.4,0.5,27.5
2011-05-01,Eastern Pacific,28.52,0.96,4.8,39.4,1.0,27.5
2011-06-01,Eastern Pacific,27.28,0.38,0.0,3.4,0.0,27.5
2011-07-01,Eastern Pacific,26.22,0.22,0.0,0.2,0.0,27.5
2011-08-01,Eastern Pacific,25.59,0.49,0.0,0.5,0.0,27.5
2011-09-01,Eastern Pacific,24.78,0.34,0.0,1.2,0.0,27.5
2011-10-01,Eastern Pacific,24.5,0.3,0.0,0.2,0.0,27.5
2011-11-01,Eastern Pacific,24.22,-0.22,0.0,0.0,0.0,27.5
2011-12-01,Eastern Pacific,25.67,0.57,0.0,1.3,0.0,27.5
2012-01-01,Eastern Pacific,26.55,0.55,0.0,0.9,0.0,27.5
2012-02-01,Eastern Pacific,26.98,0.08,0.0,0.0,0.0,27.5
2012-03-01,Eastern Pacific,27.82,0.26,1.3,7.5,0.5,27.5
2012-04-01,Eastern Pacific,28.01,0.21,1.9,1.4,0.5,27.5
2012-05-01,Eastern Pacific,27.76,0.2,1.3,0.0,0.5,27.5
2012-06-01,Eastern Pacific,27.11,0.21,0.0,0.3,0.0,27.5
2012-07-01,Eastern Pacific,26.0,0.0,0.0,0.0,0.0,27.5
2012-08-01,Eastern Pacific,25.38,0.28,0.0,2.1,0.0,27.5
2012-09-01,Eastern Pacific,25.32,0.88,0.0,1.5,0.0,27.5
2012-10-01,Eastern Pacific,24.16,-0.04,0.0,0.0,0.0,27.5
2012-11-01,Eastern Pacific,24.77,0.32,0.0,0.8,0.0,27.5
2012-12-01,Eastern Pacific,24.97,-0.13,0.0,0.2,0.0,27.5
2013-01-01,Eastern Pacific,26.36,0.36,0.0,0.9,0.0,27.5
2013-02-01,Eastern Pacific,27.14,0.24,0.0,1.2,0.0,27.5
2013-03-01,Eastern Pacific,28.21,0.65,2.2,12.4,0.5,27.5
2013-04-01,Eastern Pacific,28.44,0.64,2.9,1.3,0.5,27.5
2013-05-01,Eastern Pacific,27.84,0.29,1.2,12.8,0.5,27.5
2013-06-01,Eastern Pacific,27.11,0.21,0.0,0.0,0.0,27.5
2013-07-01,Eastern Pacific,26.52,0.52,0.0,1.0,0.0,27.5
2013-08-01,Eastern Pacific,25.58,0.48,0.0,1.0,0.0,27.5
2013-09-01,Eastern Pacific,24.63,0.19,0.0,1.6,0.0,27.5
2013-10-01,Eastern Pacific,24.33,0.13,0.0,0.6,0.0,27.5
2013-11-01,Eastern Pacific,24.19,-0.25,0.0,2.9,0.0,27.5
2013-12-01,Eastern Pacific,25.03,-0.07,0.0,0.1,0.0,27.5
2014-01-01,Eastern Pacific,26.43,0.43,0.0,0.8,0.0,27.5
2014-02-01,Eastern Pacific,26.83,-0.07,0.0,0.0,0.0,27.5
2014-03-01,Eastern Pacific,27.81,0.25,1.6,0.0,0.5,27.5
2014-04-01,Eastern Pacific,27.55,-0.25,0.3,0.4,0.0,27.5
2014-05-01,Eastern Pacific,28.11,0.55,2.3,6.2,0.5,27.5
2014-06-01,Eastern Pacific,27.24,0.34,0.0,1.1,0.0,27.5
2014-07-01,Eastern Pacific,26.1,0.1,0.0,1.3,0.0,27.5
2014-08-01,Eastern Pacific,25.23,0.13,0.0,0.0,0.0,27.5
2014-09-01,Eastern Pacific,25.13,0.69,0.0,2.0,0.0,27.5
2014-10-01,Eastern Pacific,24.32,0.12,0.0,3.0,0.0,27.5
2014-11-01,Eastern Pacific,24.63,0.19,0.0,1.4,0.0,27.5
2014-12-01,Eastern Pacific,25.66,0.56,0.0,2.3,0.0,27.5
2015-01-01,Eastern Pacific,27.55,1.55,0.1,0.3,0.0,27.5
2015-02-01,Eastern Pacific,28.41,1.51,0.7,0.9,0.0,27.5
2015-03-01,Eastern Pacific,28.35,0.8,2.9,7.3,0.5,27.5
2015-04-01,Eastern Pacific,28.92,1.12,4.7,29.9,1.0,27.5
2015-05-01,Eastern Pacific,29.47,1.91,12.3,77.6,2.0,27.5
2015-06-01,Eastern Pacific,27.6,0.7,0.4,1.1,0.0,27.5
2015-07-01,Eastern Pacific,26.21,0.21,0.0,2.0,0.0,27.5
2015-08-01,Eastern Pacific,25.36,0.26,0.0,0.0,0.0,27.5
2015-09-01,Eastern Pacific,24.4,-0.04,0.0,1.0,0.0,27.5
2015-10-01,Eastern Pacific,24.07,-0.13,0.0,2.4,0.0,27.5
2015-11-01,Eastern Pacific,26.03,1.58,0.0,0.9,0.0,27.5
2015-12-01,Eastern Pacific,26.89,1.79,0.0,0.7,0.0,27.5
2016-01-01,Eastern Pacific,26.81,0.81,0.0,1.8,0.0,27.5
2016-02-01,Eastern Pacific,27.95,1.05,2.0,4.1,0.5,27.5
2016-03-01,Eastern Pacific,28.74,1.18,1.3,2.7,0.5,27.5
2016-04-01,Eastern Pacific,29.33,1.53,5.9,45.1,1.0,27.5
2016-05-01,Eastern Pacific,28.57,1.01,4.8,37.0,1.0,27.5
2016-06-01,Eastern Pacific,26.86,-0.04,0.0,1.9,0.0,27.5
2016-07-01,Eastern Pacific,26.06,0.06,0.0,1.5,0.0,27.5
2016-08-01,Eastern Pacific,25.53,0.43,0.0,2.0,0.0,27.5
2016-09-01,Eastern Pacific,24.51,0.07,0.0,3.6,0.0,27.5
2016-10-01,Eastern Pacific,24.53,0.33,0.0,0.0,0.0,27.5
2016-11-01,Eastern Pacific,26.1,1.66,0.0,0.0,0.0,27.5
2016-12-01,Eastern Pacific,26.24,1.14,0.0,1.8,0.0,27.5
2017-01-01,Eastern Pacific,26.21,0.21,0.0,0.4,0.0,27.5
2017-02-01,Eastern Pacific,27.2,0.3,0.0,2.0,0.0,27.5
2017-03-01,Eastern Pacific,28.1,0.55,2.8,6.5,0.5,27.5
2017-04-01,Eastern Pacific,28.28,0.48,3.0,3.7,0.5,27.5
2017-05-01,Eastern Pacific,27.69,0.13,0.8,1.9,0.0,27.5
2017-06-01,Eastern Pacific,27.1,0.2,0.0,1.1,0.0,27.5
2017-07-01,Eastern Pacific,26.29,0.29,0.0,1.9,0.0,27.5
2017-08-01,Eastern Pacific,25.66,0.56,0.0,0.4,0.0,27.5
2017-09-01,Eastern Pacific,24.38,-0.06,0.0,2.4,0.0,27.5
2017-10-01,Eastern Pacific,24.36,0.16,0.0,2.5,0.0,27.5
2017-11-01,Eastern Pacific,24.85,0.41,0.0,0.0,0.0,27.5
2017-12-01,Eastern Pacific,25.56,0.46,0.0,0.0,0.0,27.5
2018-01-01,Eastern Pacific,26.17,0.17,0.0,0.8,0.0,27.5
2018-02-01,Eastern Pacific,26.74,-0.16,0.0,2.1,0.0,27.5
2018-03-01,Eastern Pacific,27.24,-0.31,0.0,0.2,0.0,27.5
2018-04-01,Eastern Pacific,28.33,0.53,3.2,9.9,0.5,27.5
2018-05-01,Eastern Pacific,27.77,0.21,1.5,0.0,0.5,27.5
2018-06-01,Eastern Pacific,27.35,0.45,0.0,1.7,0.0,27.5
2018-07-01,Eastern Pacific,26.97,0.97,0.0,2.0,0.0,27.5
2018-08-01,Eastern Pacific,25.34,0.24,0.0,1.0,0.0,27.5
2018-09-01,Eastern Pacific,24.59,0.15,0.0,0.5,0.0,27.5
2018-10-01,Eastern Pacific,24.05,-0.15,0.0,1.6,0.0,27.5
2018-11-01,Eastern Pacific,25.13,0.69,0.0,2.3,0.0,27.5
2018-12-01,Eastern Pacific,24.96,-0.14,0.0,0.7,0.0,27.5
2019-01-01,Eastern Pacific,26.25,0.25,0.0,1.7,0.0,27.5
2019-02-01,Eastern Pacific,27.05,0.15,0.0,1.0,0.0,27.5
2019-03-01,Eastern Pacific,27.57,0.01,0.3,0.9,0.0,27.5
2019-04-01,Eastern Pacific,28.04,0.24,2.2,6.9,0.5,27.5
2019-05-01,Eastern Pacific,27.71,0.16,1.2,0.0,0.5,27.5
2019-06-01,Eastern Pacific,26.97,0.07,0.0,0.0,0.0,27.5
2019-07-01,Eastern Pacific,25.88,-0.12,0.0,0.0,0.0,27.5
2019-08-01,Eastern Pacific,25.31,0.21,0.0,0.0,0.0,27.5
2019-09-01,Eastern Pacific,24.13,-0.31,0.0,1.9,0.0,27.5
2019-10-01,Eastern Pacific,24.82,0.62,0.0,1.7,0.0,27.5
2019-11-01,Eastern Pacific,25.14,0.7,0.0,0.8,0.0,27.5
2019-12-01,Eastern Pacific,24.69,-0.41,0.0,0.6,0.0,27.5
2020-01-01,Eastern Pacific,26.22,0.22,0.0,2.1,0.0,27.5
2020-02-01,Eastern Pacific,27.58,0.68,0.3,2.1,0.0,27.5
2020-03-01,Eastern Pacific,27.97,0.41,1.9,10.2,0.5,27.5
2020-04-01,Eastern Pacific,28.12,0.32,4.0,23.6,1.0,27.5
2020-05-01,Eastern Pacific,27.7,0.15,0.8,1.4,0.0,27.5
2020-06-01,Eastern Pacific,27.58,0.68,0.3,0.0,0.0,27.5
2020-07-01,Eastern Pacific,26.55,0.55,0.0,0.0,0.0,27.5
2020-08-01,Eastern Pacific,25.4,0.3,0.0,0.3,0.0,27.5
2020-09-01,Eastern Pacific,24.47,0.03,0.0,1.1,0.0,27.5
2020-10-01,Eastern Pacific,24.11,-0.09,0.0,0.0,0.0,27.5
2020-11-01,Eastern Pacific,24.84,0.4,0.0,0.6,0.0,27.5
2020-12-01,Eastern Pacific,25.55,0.45,0.0,2.3,0.0,27.5
2021-01-01,Eastern Pacific,26.29,0.29,0.0,0.6,0.0,27.5
2021-02-01,Eastern Pacific,27.27,0.37,0.0,0.9,0.0,27.5
2021-03-01,Eastern Pacific,27.33,-0.23,0.0,1.4,0.0,27.5
2021-04-01,Eastern Pacific,27.91,0.11,1.0,10.4,0.5,27.5
2021-05-01,Eastern Pacific,28.02,0.46,1.9,0.1,0.5,27.5
2021-06-01,Eastern Pacific,26.97,0.07,0.0,1.1,0.0,27.5
2021-07-01,Eastern Pacific,26.15,0.15,0.0,0.2,0.0,27.5
2021-08-01,Eastern Pacific,25.87,0.77,0.0,0.5,0.0,27.5
2021-09-01,Eastern Pacific,24.57,0.13,0.0,0.0,0.0,27.5
2021-10-01,Eastern Pacific,24.11,-0.09,0.0,0.7,0.0,27.5
2021-11-01,Eastern Pacific,24.35,-0.09,0.0,1.5,0.0,27.5
2021-12-01,Eastern Pacific,25.57,0.47,0.0,0.9,0.0,27.5
2022-01-01,Eastern Pacific,25.91,-0.09,0.0,1.8,0.0,27.5
2022-02-01,Eastern Pacific,26.96,0.06,0.0,0.5,0.0,27.5
2022-03-01,Eastern Pacific,27.21,-0.35,0.0,0.7,0.0,27.5
2022-04-01,Eastern Pacific,28.42,0.62,2.5,4.3,0.5,27.5
2022-05-01,Eastern Pacific,27.44,-0.12,0.0,0.0,0.0,27.5
2022-06-01,Eastern Pacific,27.53,0.63,0.1,1.1,0.0,27.5
2022-07-01,Eastern Pacific,26.22,0.22,0.0,0.8,0.0,27.5
2022-08-01,Eastern Pacific,25.61,0.51,0.0,1.8,0.0,27.5
2022-09-01,Eastern Pacific,24.52,0.08,0.0,1.5,0.0,27.5
2022-10-01,Eastern Pacific,24.33,0.13,0.0,0.7,0.0,27.5
